DOWNLOAD DATE AND TIME: 08/05/2023 - 13:11:08
 
TAG: LCA-3119-J10-   SN: 20000   MANUF.DATE: 09/23/2022
 
OPERATION MODE: LOCAL/SCADA   
USE MODE: 		CPO           
 
PRESSURES
LINE PRESSURE         RANGE:     0/10000 PSI
P2                    RANGE:     0/10000 PSI
P3                    RANGE:     0/15000 PSI
PILOT PRESSURE        RANGE:     0/  232 PSI
POWER PRESSURE        RANGE:     0/ 3626 PSI
 
VALVES
V1 TYPE:   VSM   OPENING TIME OUT:  60 S   CLOSING TIME OUT: 120 S   STARTING TIME:   0 S   PST FREQ.:     0 H
V2 TYPE:  WING   OPENING TIME OUT:  30 S   CLOSING TIME OUT: 120 S   PST FREQ.:     0 H
V3 TYPE: CHOKE   OPENING TIME OUT:  50 S   CLOSING TIME OUT:  50 S   ENABLED: YES   POS. INDICATOR: YES
 
TRIGGERS
LOW LEVEL:   711 PSI   HIGH LEVEL:  1565 PSI   HYSTERESIS:    50 PSI
 
CHOKE CONFIG
POSITION: + RESTR.
 
HYDRAULIC CONFIG
PUMP SELECTION: ALTERNATE
MIN. POWER PRESSURE:  1300 PSI
MAX. POWER PRESSURE:  1800 PSI
MIN. PILOT PRESSURE:    50 PSI
MAX. PILOT PRESSURE:   120 PSI
MAX. LIMIT PRESSURE:  3000 PSI
FIST HIT DETECTION PRESSURE:    10 PSI
 
SERIAL COMMUNICATION
ENABLE: YES  PROTOCOL: MODBUS-RTU   BAUD RATE: 9600   PARITY: NO     STOP BITS: 2   SLAVE: 1
 
FACTORY
MODEL: E02   FIRMWARE: V01.42
 
 
NUMBER OF CAPTURES: 003041
 
   DATE   ;  TIME  ;Pline; P2 ; P3 ;Ppilot;Ppower
08/03/2023;12:42:43;1264 ;0000;0000; 0081 ; 1485 
08/03/2023;12:43:43;1264 ;0000;0000; 0082 ; 1487 
08/03/2023;12:44:42;1264 ;0000;0000; 0082 ; 1487 
08/03/2023;12:45:42;1264 ;0000;0000; 0082 ; 1488 
08/03/2023;12:46:42;1264 ;0000;0000; 0082 ; 1487 
08/03/2023;12:47:42;1264 ;0000;0000; 0081 ; 1488 
08/03/2023;12:48:41;1264 ;0000;0000; 0082 ; 1488 
08/03/2023;12:49:41;1264 ;0000;0000; 0082 ; 1490 
08/03/2023;12:50:41;1268 ;0000;0000; 0082 ; 1490 
08/03/2023;12:51:41;1268 ;0000;0000; 0082 ; 1492 
08/03/2023;12:52:40;1264 ;0000;0000; 0082 ; 1493 
08/03/2023;12:53:40;1268 ;0000;0000; 0082 ; 1495 
08/03/2023;12:54:40;1264 ;0000;0000; 0081 ; 1495 
08/03/2023;12:55:39;1264 ;0000;0000; 0082 ; 1497 
08/03/2023;12:56:39;1263 ;0000;0000; 0081 ; 1497 
08/03/2023;12:57:39;1263 ;0000;0000; 0082 ; 1498 
08/03/2023;12:58:39;1264 ;0000;0000; 0082 ; 1500 
08/03/2023;12:59:38;1264 ;0000;0000; 0082 ; 1500 
08/03/2023;13:00:38;1264 ;0000;0000; 0082 ; 1502 
08/03/2023;13:01:38;1264 ;0000;0000; 0082 ; 1503 
08/03/2023;13:02:38;1266 ;0000;0000; 0082 ; 1503 
08/03/2023;13:03:37;1268 ;0000;0000; 0082 ; 1505 
08/03/2023;13:04:37;1268 ;0000;0000; 0082 ; 1505 
08/03/2023;13:05:37;1268 ;0000;0000; 0082 ; 1505 
08/03/2023;13:06:36;1268 ;0000;0000; 0082 ; 1507 
08/03/2023;13:07:36;1268 ;0000;0000; 0082 ; 1508 
08/03/2023;13:08:36;1268 ;0000;0000; 0082 ; 1508 
08/03/2023;13:09:36;1268 ;0000;0000; 0082 ; 1510 
08/03/2023;13:10:35;1268 ;0000;0000; 0082 ; 1510 
08/03/2023;13:11:35;1268 ;0000;0000; 0082 ; 1511 
08/03/2023;13:12:35;1268 ;0000;0000; 0081 ; 1511 
08/03/2023;13:13:34;1268 ;0000;0000; 0081 ; 1513 
08/03/2023;13:14:34;1268 ;0000;0000; 0081 ; 1515 
08/03/2023;13:15:34;1268 ;0000;0000; 0082 ; 1515 
08/03/2023;13:16:34;1268 ;0000;0000; 0081 ; 1516 
08/03/2023;13:17:33;1264 ;0000;0000; 0081 ; 1516 
08/03/2023;13:18:33;1264 ;0000;0000; 0081 ; 1518 
08/03/2023;13:19:33;1264 ;0000;0000; 0081 ; 1518 
08/03/2023;13:20:33;1266 ;0000;0000; 0081 ; 1520 
08/03/2023;13:21:32;1266 ;0000;0000; 0081 ; 1521 
08/03/2023;13:22:32;1264 ;0000;0000; 0081 ; 1523 
08/03/2023;13:23:32;1264 ;0000;0000; 0082 ; 1523 
08/03/2023;13:24:31;1264 ;0000;0000; 0082 ; 1523 
08/03/2023;13:25:31;1264 ;0000;0000; 0081 ; 1521 
08/03/2023;13:26:31;1264 ;0000;0000; 0081 ; 1521 
08/03/2023;13:27:31;1264 ;0000;0000; 0080 ; 1521 
08/03/2023;13:28:30;1264 ;0000;0000; 0080 ; 1521 
08/03/2023;13:29:30;1264 ;0000;0000; 0081 ; 1525 
08/03/2023;13:30:30;1264 ;0000;0000; 0082 ; 1525 
08/03/2023;13:31:29;1264 ;0000;0000; 0081 ; 1525 
08/03/2023;13:32:29;1264 ;0000;0000; 0080 ; 1525 
08/03/2023;13:33:29;1263 ;0000;0000; 0080 ; 1525 
08/03/2023;13:34:29;1263 ;0000;0000; 0080 ; 1526 
08/03/2023;13:35:28;1263 ;0000;0000; 0081 ; 1528 
08/03/2023;13:36:28;1264 ;0000;0000; 0081 ; 1530 
08/03/2023;13:37:28;1264 ;0000;0000; 0081 ; 1531 
08/03/2023;13:38:27;1264 ;0000;0000; 0080 ; 1531 
08/03/2023;13:39:27;1266 ;0000;0000; 0082 ; 1533 
08/03/2023;13:40:27;1264 ;0000;0000; 0082 ; 1533 
08/03/2023;13:41:27;1264 ;0000;0000; 0082 ; 1533 
08/03/2023;13:42:26;1264 ;0000;0000; 0082 ; 1533 
08/03/2023;13:43:26;1264 ;0000;0000; 0082 ; 1535 
08/03/2023;13:44:26;1264 ;0000;0000; 0082 ; 1535 
08/03/2023;13:45:26;1264 ;0000;0000; 0082 ; 1535 
08/03/2023;13:46:25;1263 ;0000;0000; 0081 ; 1535 
08/03/2023;13:47:25;1262 ;0000;0000; 0081 ; 1536 
08/03/2023;13:48:25;1259 ;0000;0000; 0081 ; 1536 
08/03/2023;13:49:24;1263 ;0000;0000; 0080 ; 1536 
08/03/2023;13:50:24;1263 ;0000;0000; 0080 ; 1538 
08/03/2023;13:51:24;1263 ;0000;0000; 0080 ; 1538 
08/03/2023;13:52:24;1264 ;0000;0000; 0080 ; 1538 
08/03/2023;13:53:23;1267 ;0000;0000; 0080 ; 1540 
08/03/2023;13:54:23;1268 ;0000;0000; 0080 ; 1540 
08/03/2023;13:55:23;1268 ;0000;0000; 0080 ; 1540 
08/03/2023;13:56:22;1268 ;0000;0000; 0081 ; 1541 
08/03/2023;13:57:22;1268 ;0000;0000; 0081 ; 1540 
08/03/2023;13:58:22;1268 ;0000;0000; 0080 ; 1540 
08/03/2023;13:59:22;1268 ;0000;0000; 0080 ; 1540 
08/03/2023;14:00:21;1268 ;0000;0000; 0080 ; 1540 
08/03/2023;14:01:21;1267 ;0000;0000; 0080 ; 1540 
08/03/2023;14:02:21;1266 ;0000;0000; 0080 ; 1541 
08/03/2023;14:03:20;1264 ;0000;0000; 0083 ; 1541 
08/03/2023;14:04:20;1266 ;0000;0000; 0083 ; 1541 
08/03/2023;14:05:20;1268 ;0000;0000; 0081 ; 1541 
08/03/2023;14:06:20;1268 ;0000;0000; 0081 ; 1543 
08/03/2023;14:07:19;1264 ;0000;0000; 0080 ; 1543 
08/03/2023;14:08:19;1264 ;0000;0000; 0081 ; 1543 
08/03/2023;14:09:19;1268 ;0000;0000; 0081 ; 1543 
08/03/2023;14:10:18;1264 ;0000;0000; 0080 ; 1545 
08/03/2023;14:11:18;1264 ;0000;0000; 0081 ; 1545 
08/03/2023;14:12:18;1264 ;0000;0000; 0081 ; 1545 
08/03/2023;14:13:18;1268 ;0000;0000; 0081 ; 1546 
08/03/2023;14:14:17;1264 ;0000;0000; 0080 ; 1546 
08/03/2023;14:15:17;1264 ;0000;0000; 0080 ; 1546 
08/03/2023;14:16:17;1264 ;0000;0000; 0084 ; 1546 
08/03/2023;14:17:16;1264 ;0000;0000; 0084 ; 1546 
08/03/2023;14:18:16;1264 ;0000;0000; 0082 ; 1546 
08/03/2023;14:19:16;1263 ;0000;0000; 0081 ; 1546 
08/03/2023;14:20:16;1263 ;0000;0000; 0081 ; 1548 
08/03/2023;14:21:15;1263 ;0000;0000; 0080 ; 1548 
08/03/2023;14:22:15;1264 ;0000;0000; 0080 ; 1548 
08/03/2023;14:23:15;1264 ;0000;0000; 0080 ; 1548 
08/03/2023;14:24:14;1267 ;0000;0000; 0080 ; 1548 
08/03/2023;14:25:14;1264 ;0000;0000; 0080 ; 1548 
08/03/2023;14:26:14;1264 ;0000;0000; 0080 ; 1548 
08/03/2023;14:27:14;1268 ;0000;0000; 0080 ; 1550 
08/03/2023;14:28:13;1268 ;0000;0000; 0080 ; 1548 
08/03/2023;14:29:13;1268 ;0000;0000; 0080 ; 1550 
08/03/2023;14:30:13;1268 ;0000;0000; 0080 ; 1550 
08/03/2023;14:31:12;1268 ;0000;0000; 0080 ; 1550 
08/03/2023;14:32:12;1268 ;0000;0000; 0080 ; 1550 
08/03/2023;14:33:12;1268 ;0000;0000; 0081 ; 1550 
08/03/2023;14:34:12;1268 ;0000;0000; 0081 ; 1548 
08/03/2023;14:35:11;1268 ;0000;0000; 0081 ; 1550 
08/03/2023;14:36:11;1269 ;0000;0000; 0081 ; 1550 
08/03/2023;14:37:11;1268 ;0000;0000; 0081 ; 1550 
08/03/2023;14:38:10;1268 ;0000;0000; 0081 ; 1550 
08/03/2023;14:39:10;1268 ;0000;0000; 0081 ; 1550 
08/03/2023;14:40:10;1268 ;0000;0000; 0081 ; 1548 
08/03/2023;14:41:09;1268 ;0000;0000; 0081 ; 1548 
08/03/2023;14:42:09;1268 ;0000;0000; 0081 ; 1548 
08/03/2023;14:43:09;1268 ;0000;0000; 0081 ; 1548 
08/03/2023;14:44:09;1268 ;0000;0000; 0080 ; 1548 
08/03/2023;14:45:08;1268 ;0000;0000; 0081 ; 1548 
08/03/2023;14:46:08;1268 ;0000;0000; 0081 ; 1548 
08/03/2023;14:47:08;1268 ;0000;0000; 0080 ; 1550 
08/03/2023;14:48:07;1268 ;0000;0000; 0080 ; 1550 
08/03/2023;14:49:07;1268 ;0000;0000; 0080 ; 1550 
08/03/2023;14:50:07;1268 ;0000;0000; 0080 ; 1550 
08/03/2023;14:51:07;1268 ;0000;0000; 0080 ; 1550 
08/03/2023;14:52:06;1268 ;0000;0000; 0080 ; 1550 
08/03/2023;14:53:06;1268 ;0000;0000; 0080 ; 1550 
08/03/2023;14:54:06;1268 ;0000;0000; 0080 ; 1550 
08/03/2023;14:55:05;1268 ;0000;0000; 0079 ; 1551 
08/03/2023;14:56:05;1268 ;0000;0000; 0079 ; 1551 
08/03/2023;14:57:05;1271 ;0000;0000; 0079 ; 1551 
08/03/2023;14:58:05;1272 ;0000;0000; 0081 ; 1551 
08/03/2023;14:59:04;1272 ;0000;0000; 0081 ; 1551 
08/03/2023;15:00:04;1269 ;0000;0000; 0082 ; 1551 
08/03/2023;15:01:04;1269 ;0000;0000; 0082 ; 1551 
08/03/2023;15:02:03;1272 ;0000;0000; 0082 ; 1551 
08/03/2023;15:03:03;1272 ;0000;0000; 0082 ; 1551 
08/03/2023;15:04:03;1272 ;0000;0000; 0081 ; 1551 
08/03/2023;15:05:02;1272 ;0000;0000; 0081 ; 1551 
08/03/2023;15:06:02;1273 ;0000;0000; 0081 ; 1551 
08/03/2023;15:07:02;1272 ;0000;0000; 0081 ; 1550 
08/03/2023;15:08:02;1272 ;0000;0000; 0081 ; 1550 
08/03/2023;15:09:01;1268 ;0000;0000; 0081 ; 1550 
08/03/2023;15:10:01;1271 ;0000;0000; 0081 ; 1550 
08/03/2023;15:11:01;1272 ;0000;0000; 0081 ; 1550 
08/03/2023;15:12:00;1272 ;0000;0000; 0081 ; 1550 
08/03/2023;15:13:00;1272 ;0000;0000; 0080 ; 1551 
08/03/2023;15:14:00;1273 ;0000;0000; 0080 ; 1551 
08/03/2023;15:15:00;1273 ;0000;0000; 0081 ; 1551 
08/03/2023;15:15:59;1273 ;0000;0000; 0081 ; 1551 
08/03/2023;15:16:59;1273 ;0000;0000; 0081 ; 1551 
08/03/2023;15:17:59;1273 ;0000;0000; 0080 ; 1551 
08/03/2023;15:18:58;1273 ;0000;0000; 0080 ; 1550 
08/03/2023;15:19:58;1273 ;0000;0000; 0081 ; 1550 
08/03/2023;15:20:58;1273 ;0000;0000; 0081 ; 1550 
08/03/2023;15:21:58;1273 ;0000;0000; 0080 ; 1550 
08/03/2023;15:22:57;1276 ;0000;0000; 0080 ; 1551 
08/03/2023;15:23:57;1273 ;0000;0000; 0080 ; 1551 
08/03/2023;15:24:57;1274 ;0000;0000; 0081 ; 1550 
08/03/2023;15:25:56;1277 ;0000;0000; 0081 ; 1551 
08/03/2023;15:26:56;1277 ;0000;0000; 0081 ; 1551 
08/03/2023;15:27:56;1277 ;0000;0000; 0081 ; 1551 
08/03/2023;15:28:56;1278 ;0000;0000; 0081 ; 1551 
08/03/2023;15:29:55;1281 ;0000;0000; 0081 ; 1551 
08/03/2023;15:30:55;1281 ;0000;0000; 0081 ; 1551 
08/03/2023;15:31:55;1281 ;0000;0000; 0081 ; 1551 
08/03/2023;15:32:54;1281 ;0000;0000; 0081 ; 1551 
08/03/2023;15:33:54;1281 ;0000;0000; 0080 ; 1551 
08/03/2023;15:34:54;1281 ;0000;0000; 0079 ; 1550 
08/03/2023;15:35:53;1281 ;0000;0000; 0079 ; 1551 
08/03/2023;15:36:53;1282 ;0000;0000; 0080 ; 1551 
08/03/2023;15:37:53;1282 ;0000;0000; 0080 ; 1551 
08/03/2023;15:38:53;1282 ;0000;0000; 0080 ; 1551 
08/03/2023;15:39:52;1282 ;0000;0000; 0080 ; 1551 
08/03/2023;15:40:52;1283 ;0000;0000; 0080 ; 1553 
08/03/2023;15:41:52;1282 ;0000;0000; 0080 ; 1551 
08/03/2023;15:42:51;1282 ;0000;0000; 0080 ; 1551 
08/03/2023;15:43:51;1282 ;0000;0000; 0080 ; 1551 
08/03/2023;15:44:51;1282 ;0000;0000; 0079 ; 1551 
08/03/2023;15:45:51;1286 ;0000;0000; 0080 ; 1551 
08/03/2023;15:46:50;1283 ;0000;0000; 0079 ; 1553 
08/03/2023;15:47:50;1286 ;0000;0000; 0080 ; 1553 
08/03/2023;15:48:50;1286 ;0000;0000; 0080 ; 1553 
08/03/2023;15:49:49;1286 ;0000;0000; 0080 ; 1553 
08/03/2023;15:50:49;1286 ;0000;0000; 0080 ; 1553 
08/03/2023;15:51:49;1290 ;0000;0000; 0080 ; 1555 
08/03/2023;15:52:48;1286 ;0000;0000; 0079 ; 1555 
08/03/2023;15:53:48;1286 ;0000;0000; 0079 ; 1555 
08/03/2023;15:54:48;1283 ;0000;0000; 0079 ; 1553 
08/03/2023;15:55:48;1282 ;0000;0000; 0079 ; 1553 
08/03/2023;15:56:47;1285 ;0000;0000; 0079 ; 1553 
08/03/2023;15:57:47;1282 ;0000;0000; 0079 ; 1553 
08/03/2023;15:58:47;1282 ;0000;0000; 0079 ; 1553 
08/03/2023;15:59:46;1282 ;0000;0000; 0079 ; 1551 
08/03/2023;16:00:46;1286 ;0000;0000; 0079 ; 1553 
08/03/2023;16:01:46;1286 ;0000;0000; 0079 ; 1553 
08/03/2023;16:02:45;1286 ;0000;0000; 0079 ; 1553 
08/03/2023;16:03:45;1287 ;0000;0000; 0080 ; 1553 
08/03/2023;16:04:45;1291 ;0000;0000; 0080 ; 1553 
08/03/2023;16:05:45;1291 ;0000;0000; 0080 ; 1553 
08/03/2023;16:06:44;1286 ;0000;0000; 0080 ; 1553 
08/03/2023;16:07:44;1286 ;0000;0000; 0080 ; 1553 
08/03/2023;16:08:44;1291 ;0000;0000; 0079 ; 1551 
08/03/2023;16:09:43;1286 ;0000;0000; 0079 ; 1551 
08/03/2023;16:10:43;1286 ;0000;0000; 0079 ; 1551 
08/03/2023;16:11:43;1286 ;0000;0000; 0079 ; 1551 
08/03/2023;16:12:42;1286 ;0000;0000; 0080 ; 1551 
08/03/2023;16:13:42;1287 ;0000;0000; 0080 ; 1551 
08/03/2023;16:14:42;1286 ;0000;0000; 0080 ; 1551 
08/03/2023;16:15:42;1286 ;0000;0000; 0080 ; 1551 
08/03/2023;16:16:41;1290 ;0000;0000; 0080 ; 1551 
08/03/2023;16:17:41;1286 ;0000;0000; 0080 ; 1551 
08/03/2023;16:18:41;1291 ;0000;0000; 0080 ; 1551 
08/03/2023;16:19:40;1291 ;0000;0000; 0080 ; 1553 
08/03/2023;16:20:40;1290 ;0000;0000; 0080 ; 1551 
08/03/2023;16:21:40;1290 ;0000;0000; 0079 ; 1551 
08/03/2023;16:22:39;1286 ;0000;0000; 0082 ; 1551 
08/03/2023;16:23:39;1286 ;0000;0000; 0084 ; 1551 
08/03/2023;16:24:39;1286 ;0000;0000; 0084 ; 1550 
08/03/2023;16:25:39;1286 ;0000;0000; 0083 ; 1550 
08/03/2023;16:26:38;1286 ;0000;0000; 0083 ; 1550 
08/03/2023;16:27:38;1286 ;0000;0000; 0082 ; 1550 
08/03/2023;16:28:38;1290 ;0000;0000; 0081 ; 1550 
08/03/2023;16:29:37;1287 ;0000;0000; 0081 ; 1550 
08/03/2023;16:30:37;1286 ;0000;0000; 0081 ; 1548 
08/03/2023;16:31:37;1286 ;0000;0000; 0081 ; 1548 
08/03/2023;16:32:36;1290 ;0000;0000; 0080 ; 1548 
08/03/2023;16:33:36;1287 ;0000;0000; 0080 ; 1548 
08/03/2023;16:34:36;1286 ;0000;0000; 0080 ; 1548 
08/03/2023;16:35:36;1286 ;0000;0000; 0080 ; 1546 
08/03/2023;16:36:35;1285 ;0000;0000; 0080 ; 1546 
08/03/2023;16:37:35;1286 ;0000;0000; 0080 ; 1546 
08/03/2023;16:38:35;1286 ;0000;0000; 0081 ; 1546 
08/03/2023;16:39:34;1285 ;0000;0000; 0081 ; 1546 
08/03/2023;16:40:34;1286 ;0000;0000; 0081 ; 1546 
08/03/2023;16:41:34;1286 ;0000;0000; 0080 ; 1545 
08/03/2023;16:42:33;1286 ;0000;0000; 0081 ; 1545 
08/03/2023;16:43:33;1286 ;0000;0000; 0081 ; 1545 
08/03/2023;16:44:33;1288 ;0000;0000; 0082 ; 1543 
08/03/2023;16:45:33;1286 ;0000;0000; 0081 ; 1543 
08/03/2023;16:46:32;1286 ;0000;0000; 0081 ; 1543 
08/03/2023;16:47:32;1286 ;0000;0000; 0081 ; 1543 
08/03/2023;16:48:32;1283 ;0000;0000; 0081 ; 1541 
08/03/2023;16:49:31;1282 ;0000;0000; 0081 ; 1541 
08/03/2023;16:50:31;1286 ;0000;0000; 0081 ; 1541 
08/03/2023;16:51:31;1282 ;0000;0000; 0081 ; 1541 
08/03/2023;16:52:30;1282 ;0000;0000; 0081 ; 1541 
08/03/2023;16:53:30;1281 ;0000;0000; 0081 ; 1540 
08/03/2023;16:54:30;1281 ;0000;0000; 0081 ; 1540 
08/03/2023;16:55:30;1281 ;0000;0000; 0081 ; 1540 
08/03/2023;16:56:29;1281 ;0000;0000; 0081 ; 1538 
08/03/2023;16:57:29;1282 ;0000;0000; 0081 ; 1538 
08/03/2023;16:58:29;1281 ;0000;0000; 0080 ; 1538 
08/03/2023;16:59:28;1281 ;0000;0000; 0081 ; 1536 
08/03/2023;17:00:28;1278 ;0000;0000; 0081 ; 1536 
08/03/2023;17:01:28;1281 ;0000;0000; 0081 ; 1536 
08/03/2023;17:02:27;1281 ;0000;0000; 0081 ; 1535 
08/03/2023;17:03:27;1278 ;0000;0000; 0081 ; 1535 
08/03/2023;17:04:27;1281 ;0000;0000; 0081 ; 1535 
08/03/2023;17:05:27;1281 ;0000;0000; 0081 ; 1535 
08/03/2023;17:06:26;1281 ;0000;0000; 0081 ; 1533 
08/03/2023;17:07:26;1281 ;0000;0000; 0081 ; 1533 
08/03/2023;17:08:26;1282 ;0000;0000; 0081 ; 1533 
08/03/2023;17:09:25;1282 ;0000;0000; 0081 ; 1531 
08/03/2023;17:10:25;1283 ;0000;0000; 0081 ; 1531 
08/03/2023;17:11:25;1286 ;0000;0000; 0081 ; 1531 
08/03/2023;17:12:24;1286 ;0000;0000; 0081 ; 1530 
08/03/2023;17:13:24;1286 ;0000;0000; 0082 ; 1530 
08/03/2023;17:14:24;1283 ;0000;0000; 0082 ; 1530 
08/03/2023;17:15:24;1282 ;0000;0000; 0082 ; 1528 
08/03/2023;17:16:23;1282 ;0000;0000; 0083 ; 1528 
08/03/2023;17:17:23;1282 ;0000;0000; 0084 ; 1528 
08/03/2023;17:18:23;1283 ;0000;0000; 0084 ; 1526 
08/03/2023;17:19:22;1283 ;0000;0000; 0083 ; 1526 
08/03/2023;17:20:22;1286 ;0000;0000; 0083 ; 1525 
08/03/2023;17:21:22;1285 ;0000;0000; 0083 ; 1525 
08/03/2023;17:22:22;1285 ;0000;0000; 0083 ; 1525 
08/03/2023;17:23:21;1285 ;0000;0000; 0082 ; 1523 
08/03/2023;17:24:21;1286 ;0000;0000; 0082 ; 1521 
08/03/2023;17:25:21;1286 ;0000;0000; 0082 ; 1521 
08/03/2023;17:26:20;1283 ;0000;0000; 0082 ; 1520 
08/03/2023;17:27:20;1283 ;0000;0000; 0083 ; 1518 
08/03/2023;17:28:20;1285 ;0000;0000; 0082 ; 1516 
08/03/2023;17:29:19;1282 ;0000;0000; 0082 ; 1516 
08/03/2023;17:30:19;1286 ;0000;0000; 0082 ; 1515 
08/03/2023;17:31:19;1286 ;0000;0000; 0082 ; 1515 
08/03/2023;17:32:19;1286 ;0000;0000; 0083 ; 1513 
08/03/2023;17:33:18;1286 ;0000;0000; 0082 ; 1511 
08/03/2023;17:34:18;1283 ;0000;0000; 0082 ; 1511 
08/03/2023;17:35:18;1286 ;0000;0000; 0083 ; 1510 
08/03/2023;17:36:17;1286 ;0000;0000; 0083 ; 1508 
